,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113
104,45535.59,45390.46,45259.42,45144.56,45013.24,44889.97,44776.34,44671.68,44553.18,44435.09,44315.34,44190.04,44073.02,43957.82,43839.44,43723.34,43618.31,43506.62,43390.06,43273.1,43156.53,43038.01,42923.67,42809.21,42694.46,42584.47,42472.35,42359.55,42245.48,42127.2,42011.65,41901.89,41789.76,41676.13,41563.86,41451.0,41337.72,41224.35,41110.51,41003.5,40896.66,40784.44,40670.74,40558.67,40451.03,40338.76,40224.0,40117.1,40007.73,39897.8,39788.74,39680.09,39574.08,39463.64,39352.87,39245.04,39138.08,39027.94,38920.4,38812.29,38701.95,38595.49,38490.87,38383.3,38276.03,38169.06,38062.39,37956.02,37849.94,37744.17,37638.68,37533.49,37428.6,37324.0,37219.69,37115.67,37011.95,36908.51,36805.36,36702.51,36599.93,36497.65,36395.65,36293.94,36192.51,36091.36,35990.5,35889.91,35789.61,35689.59,35589.85,35490.39,35391.21,35292.3,35193.67,35095.31,34997.23,34899.43,34801.9,34704.64,34607.65,34510.93,34414.48,34318.31,34222.4,34126.76,34031.38,33936.28,33841.44,33746.86,33652.55,33558.5,33464.72,33371.19,33277.93,33184.93,33092.19,32999.71,32907.48,32815.52,32723.81,32632.36,32541.16,32450.22,32359.53,32269.1,32178.91,32088.98,31999.31,31909.88,31820.7,31731.77,31643.09,31554.66,31466.48,31378.54,31290.84,31203.4,31116.19,31029.23,30942.52,30856.04,30769.81,30683.82,30598.07,30512.55,30427.28,30342.25,30257.45,30172.89,30088.57,30004.48,29920.63,29837.01,29753.62,29670.47,29587.55,29504.87,29422.41,29340.18,29258.19,29176.42,29094.88
105,48851.46,48759.45,48679.45,48542.14,48442.51,48369.73,48278.92,48176.32,48080.08,47967.01,47845.58,47762.57,47680.24,47549.3,47446.97,47384.31,47285.23,47155.9,47042.89,46957.66,46867.25,46762.81,46658.2,46550.59,46454.38,46365.21,46267.24,46165.18,46061.71,45974.27,45871.28,45761.13,45661.68,45557.52,45460.36,45365.98,45266.01,45166.58,45069.86,44977.77,44879.52,44780.81,44684.12,44590.58,44490.49,44386.2,44293.88,44192.7,44091.05,44000.01,43909.37,43815.68,43714.12,43615.39,43517.78,43421.07,43324.63,43226.09,43131.04,43035.3,42940.0,42848.97,42753.1,42657.44,42561.99,42466.76,42371.73,42276.93,42182.33,42087.95,41993.77,41899.81,41806.06,41712.51,41619.18,41526.06,41433.14,41340.43,41247.93,41155.64,41063.55,40971.67,40879.99,40788.52,40697.26,40606.2,40515.34,40424.68,40334.23,40243.98,40153.94,40064.09,39974.44,39885.0,39795.76,39706.71,39617.87,39529.22,39440.77,39352.52,39264.47,39176.61,39088.95,39001.49,38914.22,38827.15,38740.28,38653.59,38567.1,38480.81,38394.71,38308.8,38223.08,38137.55,38052.22,37967.08,37882.12,37797.36,37712.79,37628.4,37544.21,37460.2,37376.38,37292.75,37209.31,37126.05,37042.98,36960.1,36877.4,36794.88,36712.55,36630.41,36548.45,36466.67,36385.07,36303.66,36222.43,36141.38,36060.51,35979.82,35899.32,35818.99,35738.85,35658.88,35579.09,35499.48,35420.05,35340.8,35261.72,35182.82,35104.1,35025.55,34947.18,34868.98,34790.96,34713.12,34635.45,34557.95,34480.62,34403.47,34326.49,34249.69,34173.05
106,52298.4,52191.99,52005.24,51973.04,52013.28,51955.31,51809.14,51705.41,51649.29,51555.64,51488.83,51430.35,51313.94,51201.38,51136.06,51067.92,50956.77,50862.47,50782.38,50719.01,50649.35,50559.28,50476.69,50377.41,50285.42,50212.89,50135.43,50075.49,50011.99,49915.05,49822.91,49723.99,49638.81,49569.96,49489.52,49402.66,49325.73,49254.88,49181.56,49097.77,49003.62,48915.4,48839.85,48753.94,48663.83,48583.84,48499.45,48418.54,48344.7,48261.72,48182.68,48107.62,48023.18,47942.32,47859.9,47765.33,47684.3,47609.72,47531.03,47449.63,47371.06,47290.03,47209.13,47128.37,47047.76,46967.28,46886.93,46806.73,46726.66,46646.73,46566.94,46487.28,46407.76,46328.37,46249.12,46170.01,46091.03,46012.19,45933.48,45854.9,45776.47,45698.16,45619.99,45541.95,45464.05,45386.28,45308.64,45231.13,45153.76,45076.52,44999.41,44922.44,44845.59,44768.88,44692.3,44615.85,44539.53,44463.34,44387.28,44311.35,44235.55,44159.88,44084.34,44008.93,43933.65,43858.49,43783.47,43708.57,43633.8,43559.16,43484.65,43410.27,43336.01,43261.88,43187.88,43114.0,43040.25,42966.62,42893.12,42819.75,42746.5,42673.38,42600.38,42527.51,42454.76,42382.14,42309.64,42237.27,42165.01,42092.89,42020.88,41949.0,41877.24,41805.61,41734.1,41662.7,41591.44,41520.29,41449.27,41378.36,41307.58,41236.92,41166.38,41095.96,41025.66,40955.48,40885.42,40815.48,40745.67,40675.97,40606.39,40536.92,40467.58,40398.36,40329.25,40260.26,40191.4,40122.64,40054.01,39985.49,39917.09,39848.81,39780.65
107,55689.14,55422.71,55413.72,55574.1,55561.1,55368.0,55376.86,55398.24,55265.73,55282.61,55268.5,55135.93,55004.28,54864.72,54819.98,54792.36,54729.08,54633.15,54549.22,54501.96,54434.49,54397.37,54339.16,54261.48,54175.86,54120.8,54108.65,54025.65,53924.59,53868.2,53828.18,53792.82,53703.04,53646.25,53609.22,53552.44,53478.37,53409.55,53352.59,53271.07,53198.83,53123.75,53040.85,52989.37,52956.05,52882.84,52823.61,52779.44,52688.87,52611.93,52571.07,52507.79,52447.49,52381.87,52298.29,52254.19,52191.16,52122.23,52059.88,51993.53,51930.16,51866.87,51803.65,51740.51,51677.45,51614.47,51551.56,51488.73,51425.97,51363.29,51300.69,51238.17,51175.72,51113.34,51051.04,50988.82,50926.68,50864.61,50802.61,50740.69,50678.85,50617.08,50555.39,50493.77,50432.23,50370.76,50309.37,50248.05,50186.81,50125.64,50064.55,50003.53,49942.58,49881.71,49820.92,49760.19,49699.55,49638.97,49578.47,49518.04,49457.69,49397.41,49337.21,49277.07,49217.01,49157.03,49097.11,49037.27,48977.51,48917.81,48858.19,48798.64,48739.17,48679.76,48620.43,48561.17,48501.98,48442.87,48383.83,48324.86,48265.96,48207.13,48148.37,48089.69,48031.08,47972.54,47914.07,47855.67,47797.34,47739.09,47680.9,47622.79,47564.75,47506.77,47448.87,47391.04,47333.28,47275.59,47217.97,47160.42,47102.94,47045.53,46988.19,46930.92,46873.72,46816.59,46759.53,46702.54,46645.62,46588.76,46531.98,46475.27,46418.62,46362.05,46305.54,46249.1,46192.73,46136.43,46080.2,46024.04,45967.95,45911.92,45855.96
108,58851.07,58927.29,59267.97,59333.76,59117.0,59192.11,59213.97,58892.34,58751.3,58621.89,58556.53,58653.49,58530.86,58516.62,58636.21,58620.82,58438.32,58289.6,58359.53,58425.27,58302.26,58163.52,58265.56,58334.09,58234.85,58160.36,58140.44,58018.44,57958.4,57931.56,57929.25,57868.7,57837.01,57875.76,57807.6,57687.51,57582.11,57532.1,57525.72,57460.53,57383.33,57368.45,57330.18,57306.01,57258.62,57237.29,57192.55,57136.2,57116.6,57067.25,57016.62,56968.38,56912.04,56856.73,56810.79,56782.84,56741.52,56671.63,56641.53,56598.09,56554.68,56511.3,56467.96,56424.66,56381.38,56338.14,56294.93,56251.76,56208.61,56165.51,56122.43,56079.39,56036.38,55993.4,55950.46,55907.55,55864.67,55821.82,55779.01,55736.23,55693.48,55650.77,55608.09,55565.44,55522.83,55480.24,55437.69,55395.18,55352.69,55310.24,55267.82,55225.43,55183.08,55140.75,55098.46,55056.21,55013.98,54971.79,54929.63,54887.5,54845.41,54803.34,54761.31,54719.31,54677.35,54635.41,54593.51,54551.64,54509.8,54468.0,54426.22,54384.48,54342.77,54301.09,54259.45,54217.83,54176.25,54134.7,54093.18,54051.7,54010.24,53968.82,53927.43,53886.07,53844.74,53803.44,53762.18,53720.95,53679.75,53638.58,53597.44,53556.33,53515.26,53474.22,53433.2,53392.22,53351.27,53310.36,53269.47,53228.62,53187.79,53147.0,53106.24,53065.51,53024.81,52984.15,52943.51,52902.91,52862.33,52821.79,52781.28,52740.8,52700.35,52659.93,52619.54,52579.19,52538.86,52498.57,52458.3,52418.07,52377.87,52337.7,52297.56
109,62059.56,62798.13,62918.58,62436.76,62696.14,63153.93,62646.64,62505.33,62467.27,62398.17,62639.93,62432.75,62401.23,62486.04,62266.56,61994.67,62140.14,62463.84,62671.42,62501.69,62034.91,61982.08,62247.48,62318.07,62121.41,61971.67,61997.72,62085.38,62025.98,62136.24,62211.66,62087.2,61925.47,61734.89,61640.38,61566.35,61681.9,61743.02,61677.15,61799.9,61754.78,61642.01,61703.5,61682.43,61650.39,61556.33,61480.1,61509.9,61504.08,61449.09,61358.14,61322.89,61424.74,61372.91,61285.02,61366.18,61284.83,61248.33,61226.31,61204.31,61182.31,61160.32,61138.34,61116.37,61094.4,61072.45,61050.5,61028.55,61006.62,60984.69,60962.77,60940.86,60918.96,60897.07,60875.18,60853.3,60831.43,60809.57,60787.71,60765.86,60744.02,60722.19,60700.37,60678.55,60656.74,60634.94,60613.15,60591.37,60569.59,60547.82,60526.06,60504.31,60482.56,60460.82,60439.09,60417.37,60395.66,60373.95,60352.25,60330.56,60308.88,60287.2,60265.53,60243.87,60222.22,60200.58,60178.94,60157.31,60135.69,60114.08,60092.47,60070.88,60049.29,60027.7,60006.13,59984.56,59963.0,59941.45,59919.91,59898.37,59876.85,59855.33,59833.81,59812.31,59790.81,59769.32,59747.84,59726.37,59704.9,59683.44,59661.99,59640.55,59619.11,59597.69,59576.27,59554.85,59533.45,59512.05,59490.66,59469.28,59447.91,59426.54,59405.19,59383.83,59362.49,59341.16,59319.83,59298.51,59277.2,59255.89,59234.6,59213.31,59192.02,59170.75,59149.48,59128.23,59106.97,59085.73,59064.49,59043.27,59022.05,59000.83,58979.63
110,66803.82,66857.24,67044.13,68323.2,69250.08,67825.18,67606.69,67626.15,67333.94,68485.27,68162.51,67251.16,66482.65,65611.47,65697.32,66691.64,66643.46,66478.37,66871.87,66287.98,65823.47,66146.97,66091.03,65769.7,65975.01,66635.26,66941.01,66326.44,65664.65,65707.63,65596.56,65663.92,65516.74,64948.93,64941.09,65215.69,65476.59,65237.2,65065.22,65103.17,65310.79,65592.3,65485.93,65444.68,65467.74,65563.09,65719.63,65898.89,65933.96,65696.39,65679.1,65796.52,65691.33,65442.21,65305.88,65200.53,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7,65270.7
111,72115.38,72664.84,73690.48,74166.67,73020.83,68993.06,65160.82,66629.07,69372.29,69223.48,69539.84,70879.12,71825.4,70798.61,69611.74,69336.01,69736.44,70867.6,70616.64,70896.88,72127.11,72409.71,70288.46,68752.29,69319.15,69499.11,68905.07,69155.52,69465.24,69187.46,70226.61,70592.11,70673.8,70434.57,69993.41,70786.82,70847.59,69360.79,68313.95,68869.93,68710.7,68257.86,68513.56,68839.36,69245.17,69620.17,69450.59,68971.87,69025.52,69447.8,69651.63,69066.67,68619.07,68105.38,67912.47,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57,68336.57
112,87500.0,87500.0,87500.0,87500.0,83750.0,67500.0,56666.67,58333.33,58333.33,59523.81,61607.14,63194.44,61944.44,64166.67,68333.33,69015.15,69696.97,69696.97,70265.15,71314.1,71794.87,69871.79,70032.05,72115.38,72115.38,72115.38,73141.03,73480.39,74452.61,76476.61,76842.11,77468.67,77229.44,73326.75,70561.59,70833.33,69675.93,70601.85,72949.74,72598.52,72935.82,73888.89,74130.82,74372.76,74599.57,74281.88,74292.93,75071.3,75504.2,75714.29,75218.25,73110.5,71004.37,71927.62,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7,73294.7
113,100000.0,100000.0,100000.0,100000.0,87500.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,79166.67,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,85416.67,87500.0,87500.0,87500.0,87500.0,87500.0,88750.0,90000.0,90000.0,90000.0,90000.0,86666.67,70833.33,58333.33,58333.33,60416.67,62500.0,62500.0,63194.44,63888.89,63888.89,63888.89,63888.89,63888.89,64444.44,65000.0,65000.0,65000.0,65000.0,63181.82,65530.3,70745.92,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87,71794.87
114,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,87500.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,79166.67,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33,83333.33
115,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
116,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
117,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
118,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
119,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
